Kebele_ID,Kebele_Name,W_NAME,Z_NAME,T_NAME,treated,treat_share,area_km2,Year,RAIN_JJAS
9a82a48e-00f4-4a05-a86a-449da7ecf020,Fentale,Fentale,East Shewa,,0,0.0,16.895907901126723,2019.0,
2c5f782a-bf8e-4182-8df7-44e8819293a2,Fentale,Fentale,East Shewa,,0,0.0,128.6882556900231,2019.0,
7430e061-41b5-42a1-a25e-989902efa188,Fentale,Fentale,East Shewa,,0,0.0,11.812937976323347,2019.0,
6c33a7f1-d4c9-4d6f-9019-481bc80cec7b,Fentale,Fentale,East Shewa,,0,0.0,15.047929217259702,2019.0,
70195c5f-9cc9-425e-881c-853f26cb5ad4,Fentale,Fentale,East Shewa,,0,0.0,51.55021887684767,2019.0,
1f5be06c-1fe1-4293-b7a9-6e32c23049bb,Fentale,Fentale,East Shewa,,0,0.0,53.73494116314006,2019.0,
45a5f87b-a8b8-4d44-8b45-c682e311e7bf,Fentale,Fentale,East Shewa,,0,0.0,25.764010425663567,2019.0,
aed995cb-aac8-42f1-878f-a706ffb5c866,Fentale,Fentale,East Shewa,,0,0.0,207.44417269124074,2019.0,
a6169121-491d-4319-80fa-7ef5ee3da752,Boset,Boset,East Shewa,,0,0.0,0.6696547248247416,2019.0,
64c04472-5994-404d-b696-ad9d9d7e7402,Boset,Boset,East Shewa,,0,0.0,18.872766367111513,2019.0,
9a192644-026d-4237-bf17-41b682e6681b,Boset,Boset,East Shewa,,0,0.0,21.688195415888046,2019.0,
d3f6eb99-5450-4f24-9966-ca624300736b,Boset,Boset,East Shewa,,0,0.0,58.18935636728232,2019.0,
0d4e4c8d-82c7-4efa-8aff-92498db7020a,Boset,Boset,East Shewa,,0,0.0,22.816553169695062,2019.0,
5d4e6b67-dd32-446c-82f1-3773e35e4028,Boset,Boset,East Shewa,,0,0.0,120.26465352880365,2019.0,
0abfea83-da70-4e6f-bb0c-e72caea255be,Boset,Boset,East Shewa,,0,0.0,90.67895515672818,2019.0,
16bb6840-39ce-404e-80b5-f6b35e509b1a,Boset,Boset,East Shewa,,0,0.0,33.95811383166002,2019.0,
195f94a4-9903-44ea-9244-c64df21ca79f,Boset,Boset,East Shewa,,0,0.0,18.653806204938714,2019.0,
7b8f692f-a4be-472a-9d8b-b51f112a3df3,Boset,Boset,East Shewa,,0,0.0,69.9119344969046,2019.0,
203a5210-0e6a-446b-b883-0432cf2573c2,Boset,Boset,East Shewa,,0,0.0,258.6423941995726,2019.0,
057aca4a-4951-4e1c-8717-317bac814f60,Boset,Boset,East Shewa,,0,0.0,70.98226504078491,2019.0,
65385e56-3073-44a9-9008-b2b5ef592381,Boset,Boset,East Shewa,,0,0.0,27.22993426110964,2019.0,
ee13f91d-4eab-4841-b27c-7933318f7ea5,Boset,Boset,East Shewa,,0,0.0,21.746559728896926,2019.0,
051d2390-32d5-4771-a55f-8c713bc5ff5b,Merti,Merti,Arsi,,0,0.0,66.53185175804566,2019.0,
6a86b7cc-4aab-4722-9021-28aac1f37921,Merti,Merti,Arsi,,0,0.0,238.56849232358638,2019.0,
f1017cbc-7bf5-47d8-8afc-55810f820751,Merti,Merti,Arsi,,0,0.0,93.42735048418258,2019.0,
62928c1c-70c4-4ad8-b654-06a809f04766,Merti,Merti,Arsi,,0,0.0,18.74878119506078,2019.0,
3f390312-7c12-4ebc-bbd3-339d350d33d4,Merti,Merti,Arsi,,0,0.0,19.188504047755885,2019.0,
bd1a6ea1-5854-4537-8d38-a1d9fe350406,Merti,Merti,Arsi,,0,0.0,100.23724817388359,2019.0,
2fe00209-ca25-4378-a415-389d00e16483,Aseko,Aseko,Arsi,,0,0.0,22.324344660828853,2019.0,
f6209d3d-ac2b-4861-93e8-d48e56cfd9ef,Aseko,Aseko,Arsi,,0,0.0,15.129930814732123,2019.0,
8b11407d-d312-4e11-83bf-2f3c89626c84,Aseko,Aseko,Arsi,,0,0.0,62.97200410663001,2019.0,
9c71743c-0d4f-46c3-9046-196610190155,Aseko,Aseko,Arsi,,0,0.0,86.80995550030507,2019.0,
2529f9ca-ed5b-4c4f-a9dc-7339edeb1345,Aseko,Aseko,Arsi,,0,0.0,35.56969317524352,2019.0,
ea436b8e-d5e4-440a-b46c-ea64028df416,gololcha,gololcha,Arsi,,0,0.0,30.42613579887906,2019.0,
6e0942cb-cddc-444d-9bd9-081eb2f8b097,Meiso,Meiso,West Hararge,,0,0.0,9.711929855691448,2019.0,
c5b91d60-1977-4b07-804e-f1d5eb628ac2,Meiso,Meiso,West Hararge,,0,0.0,1.4142705044985318,2019.0,
de98adac-de01-43f9-8f6c-8a0ac0f880ac,Meiso,Meiso,West Hararge,,0,0.0,1.0441096266080923,2019.0,
d997365b-b389-4009-8d82-06cb6fdd2e8c,Meiso,Meiso,West Hararge,,0,0.0,3.89605556412925,2019.0,
50486dc6-e301-4f9d-be0f-f2ebff1f66af,Meiso,Meiso,West Hararge,,0,0.0,118.24137781509444,2019.0,
48997b55-760e-4f56-ad2a-56e7de249f8c,Meiso,Meiso,West Hararge,,0,0.0,77.111016934458,2019.0,
1279b318-bb89-4abe-9a8a-afbd7c36260b,Meiso,Meiso,West Hararge,,0,0.0,52.1608800070771,2019.0,
5a730ff3-a9c2-4f93-b7ee-62c990364616,Meiso,Meiso,West Hararge,,0,0.0,75.08820322154706,2019.0,
b9249c67-d412-4969-9978-5b05bbd81d43,Meiso,Meiso,West Hararge,,0,0.0,4.757761016204074,2019.0,
762574fc-06b7-4791-8002-5ab880bcbe95,Meiso,Meiso,West Hararge,,0,0.0,4.875951486167639,2019.0,
22808053-f8f4-44b5-bacc-e960798ea716,Meiso,Meiso,West Hararge,,0,0.0,35.42251474403923,2019.0,
a3d32155-1e05-4440-89f9-d27c68b972a3,Meiso,Meiso,West Hararge,,0,0.0,10.977897263626703,2019.0,
de4bd8a4-c814-426f-9ef2-f45170f25662,Meiso,Meiso,West Hararge,,0,0.0,17.987773918467514,2019.0,
6251f464-f9f5-49d6-9090-d270e60ad8e4,Meiso,Meiso,West Hararge,,0,0.0,18.146878261240943,2019.0,
e671daf7-2348-474b-8e95-0a997c917b55,Meiso,Meiso,West Hararge,,0,0.0,15.29819771938529,2019.0,
8a2cfc16-0bcc-4fb3-9945-6cd00fb2d470,Meiso,Meiso,West Hararge,,0,0.0,17.513840792582744,2019.0,
4ecb96f5-e401-425d-acbb-2c76d379b5e4,Meiso,Meiso,West Hararge,,0,0.0,10.552044655293777,2019.0,
da3782d8-bf63-4f7c-8980-012878437f21,Meiso,Meiso,West Hararge,,0,0.0,25.392148358062315,2019.0,
d7466919-4550-446b-a579-e6572eb6a1e4,Meiso,Meiso,West Hararge,,0,0.0,73.18211322056929,2019.0,
ed5a5731-2ef6-458b-bd73-c7d91817fb68,Meiso,Meiso,West Hararge,,0,0.0,48.62184006982934,2019.0,
eca73a83-6a95-4bdd-a807-bf17df27fc08,Meiso,Meiso,West Hararge,,0,0.0,68.31004431896395,2019.0,
9253eda2-2ebe-44f1-87f0-ff6597b5795c,Meiso,Meiso,West Hararge,,0,0.0,60.255476789061994,2019.0,
8e2a1979-7814-42cd-9c69-c1fcc754db8d,Meiso,Meiso,West Hararge,,0,0.0,24.85890727588904,2019.0,
ab54e75e-aa49-4401-84ca-6445cfc821c4,Meiso,Meiso,West Hararge,,0,0.0,19.675711866577842,2019.0,
c97ab318-5063-445a-9067-a355417a1b88,Meiso,Meiso,West Hararge,,0,0.0,30.673341080437833,2019.0,
a934b9eb-ce2c-4165-89d8-e1d0a064b48f,Meiso,Meiso,West Hararge,,0,0.0,40.123182025514005,2019.0,
f2aec177-ec7b-4ead-b6da-79d9bfe6a96b,Meiso,Meiso,West Hararge,,0,0.0,37.9125591073419,2019.0,
b03cda66-afca-470e-87a5-bba4f5dbf1a5,Meiso,Meiso,West Hararge,,0,0.0,22.41189546706166,2019.0,
f2639074-dba6-414a-8fdb-33cf3b56c10a,Meiso,Meiso,West Hararge,,0,0.0,27.172053151957737,2019.0,
f1c200e1-0e3f-4b50-a192-7b3365cd2d39,Meiso,Meiso,West Hararge,,0,0.0,11.57399343060826,2019.0,
3311d7a5-630c-4e5a-8644-752b2c4141a0,Meiso,Meiso,West Hararge,,0,0.0,23.08840624137695,2019.0,
abfba037-eba1-42e3-9952-aeb7ecfd9ef6,Meiso,Meiso,West Hararge,,0,0.0,16.87902965012309,2019.0,
572036a4-21de-407b-b87e-161fdaf12cc3,Meiso,Meiso,West Hararge,,0,0.0,15.363458177102064,2019.0,
05adf2b6-4a53-4845-afa6-1ff3d508438b,Meiso,Meiso,West Hararge,,0,0.0,20.67783851502096,2019.0,
36066811-9a09-44bb-bad2-9f5055453e45,Meiso,Meiso,West Hararge,,0,0.0,24.22305741891075,2019.0,
126d6da5-d3a4-4fc6-9dbb-07149a915679,Meiso,Meiso,West Hararge,,0,0.0,29.38249406463993,2019.0,
79213370-3124-4357-a0bf-9053f1ca6ef4,Meiso,Meiso,West Hararge,,0,0.0,38.337601870644136,2019.0,
86f733d8-e3c7-4a45-9ce3-072bfba269e3,Meiso,Meiso,West Hararge,,0,0.0,51.016087347033505,2019.0,
8177a0ed-5efe-4446-9f84-4e2bb68c5b21,Meiso,Meiso,West Hararge,,0,0.0,14.806725616421323,2019.0,
85bed073-213f-49c9-bce7-e05e320a6201,Meiso,Meiso,West Hararge,,0,0.0,84.33062755895725,2019.0,
e33ce461-15ec-48c4-b34c-0b97809302c5,Meiso,Meiso,West Hararge,,0,0.0,28.00740311029299,2019.0,
53079f8b-4e41-4d22-8240-1b81f02378c3,Meiso,Meiso,West Hararge,,0,0.0,19.07351423632746,2019.0,
72fb67aa-772a-4f1b-8952-ac76450dd5df,Meiso,Meiso,West Hararge,,0,0.0,16.984678870910546,2019.0,
253b7039-5b6f-41c7-a9b5-92a88879da87,Meiso,Meiso,West Hararge,,0,0.0,18.306336668587388,2019.0,
80a73715-178d-43a6-99e8-fb82dee6e08a,Meiso,Meiso,West Hararge,,0,0.0,23.335319915179138,2019.0,
2ec47285-5ee1-45be-974a-fa4a78e64bfe,Meiso,Meiso,West Hararge,,0,0.0,47.090230302858366,2019.0,
cf9b6aec-623d-4e3a-9896-be3794675ca5,Meiso,Meiso,West Hararge,,0,0.0,28.047680985821078,2019.0,
8079a142-f0a2-449c-9126-d6fd6ee95fee,Doba,Doba,West Hararge,,0,0.0,0.6126535882220816,2019.0,
a39f22f0-d4c9-485e-b5f2-13868367291e,Doba,Doba,West Hararge,,0,0.0,13.84767159151912,2019.0,
1e9f58ef-bd2b-4cfa-8986-030e68fbe165,Doba,Doba,West Hararge,,0,0.0,12.920252552439152,2019.0,
8b7d75d0-e5b5-4062-9103-8f59632e3aa1,Doba,Doba,West Hararge,,0,0.0,9.520489792396907,2019.0,
bee3f695-80f1-474e-b42e-97458c0af527,Doba,Doba,West Hararge,,0,0.0,18.43327161621096,2019.0,
8d6150f8-9319-47f8-89f9-4b4890847d85,Doba,Doba,West Hararge,,0,0.0,14.838803788977636,2019.0,
eb13f959-3035-4f6d-8630-d6e0dcce86d0,Doba,Doba,West Hararge,,0,0.0,10.356614533670905,2019.0,
4b4d6eca-3bae-4538-b724-2a7970344c5e,Doba,Doba,West Hararge,,0,0.0,9.220470892010573,2019.0,
8507e27b-f5a1-4154-8493-af37a6fdc81f,Doba,Doba,West Hararge,,0,0.0,10.305317808812914,2019.0,
518c82ab-4e39-406f-a013-feab5215a7a5,Doba,Doba,West Hararge,,0,0.0,9.227366136501917,2019.0,
2fc61320-70f2-4b74-ba40-72df1a9aa875,Doba,Doba,West Hararge,,0,0.0,16.201573559432,2019.0,
614a6cd4-d6ac-4897-8d08-e27cafb9c0cf,Doba,Doba,West Hararge,,0,0.0,20.02820694961477,2019.0,
46a6bf57-cb83-4543-9485-71098818dd1a,Doba,Doba,West Hararge,,0,0.0,57.32088997781173,2019.0,
6f095694-6b6b-4891-8785-df83a7f08f24,Doba,Doba,West Hararge,,0,0.0,46.38905246747168,2019.0,
526cbbe0-324f-49c3-8c48-15653eb07c3c,Doba,Doba,West Hararge,,0,0.0,14.677678897840623,2019.0,
a617a150-7011-42ac-bfb0-94bdb7a44a4e,Doba,Doba,West Hararge,,0,0.0,9.574618744393064,2019.0,
90929240-786a-4024-afc7-3f515e92fa49,Doba,Doba,West Hararge,,0,0.0,23.423377929667776,2019.0,
93288ad6-bc4d-42d0-9aff-e7fde9d69368,Doba,Doba,West Hararge,,0,0.0,15.83580000026112,2019.0,
dd0f9e12-0ae8-456c-b4d8-83984a04740c,Doba,Doba,West Hararge,,0,0.0,12.656570552508713,2019.0,
de41a927-6f69-4b5d-a685-a250bea608f5,Doba,Doba,West Hararge,,0,0.0,9.967646512406713,2019.0,
21d450bd-7779-4860-b65b-ee3fdf9f9cfa,Doba,Doba,West Hararge,,0,0.0,11.651780344014652,2019.0,
18b00a05-2b82-4fb5-ac35-47703fd1251e,Doba,Doba,West Hararge,,0,0.0,16.3459449362921,2019.0,
437397d9-4092-41c1-ad07-a6cde22ec940,Doba,Doba,West Hararge,,0,0.0,13.843322824382884,2019.0,
c709f015-3fe0-4161-aca0-96999a73db3b,Doba,Doba,West Hararge,,0,0.0,18.138371665830427,2019.0,
7a6c811f-8504-4625-964d-61feaac8ec2c,Doba,Doba,West Hararge,,0,0.0,13.597476674831547,2019.0,
1379ebe4-bb4f-45f7-a1f0-6b6fd625c95e,Doba,Doba,West Hararge,,0,0.0,21.550003145039486,2019.0,
d452d3e5-270e-460c-9c08-2dd59762ccf0,Doba,Doba,West Hararge,,0,0.0,50.48604879729014,2019.0,
7c25657f-9996-4e01-b70c-2a8680b4b7d8,Doba,Doba,West Hararge,,0,0.0,76.7219306299179,2019.0,
a435f15f-7577-4167-8504-2bc640fd43e2,Doba,Doba,West Hararge,,0,0.0,28.719405064344926,2019.0,
cf022269-d345-4778-9aa4-728c64eec289,Doba,Doba,West Hararge,,0,0.0,31.71778656403199,2019.0,
43df268f-e922-454c-a71d-e6d028105c5c,Doba,Doba,West Hararge,,0,0.0,45.21054427289575,2019.0,
9f275741-0e06-4503-8733-1495377008d1,Doba,Doba,West Hararge,,0,0.0,23.036194816962684,2019.0,
c8d79123-78c7-4f66-baf5-68fa60df4fcf,Doba,Doba,West Hararge,,0,0.0,19.994332396601706,2019.0,
57bf2f3f-732b-4a65-85c4-0350f3cac8c6,Doba,Doba,West Hararge,,0,0.0,25.247248331190846,2019.0,
ef9ceda0-c788-4c56-a9b9-80d4adc623ac,Tulo,Tulo,West Hararge,,0,0.0,1.787349133173035,2019.0,
55ee010e-e88c-4afb-9696-ec2fc3a90dd3,Tulo,Tulo,West Hararge,,0,0.0,0.5537779899781602,2019.0,
ebbabe49-ae9e-4266-ad2a-2f0709bcf70d,Tulo,Tulo,West Hararge,,0,0.0,10.64274848398381,2019.0,
a9dba0bd-5b39-4aa4-a19f-8361bf36ad0b,Tulo,Tulo,West Hararge,,0,0.0,12.394953761301986,2019.0,
3169934e-4f56-4792-a416-d811f811403c,Tulo,Tulo,West Hararge,,0,0.0,9.602811570892273,2019.0,
05c2aaa9-0189-4341-b1af-d905562b5124,Tulo,Tulo,West Hararge,,0,0.0,17.432421101921985,2019.0,
c7ebbba5-94e2-40e9-bb4d-d136f02a4f7a,Tulo,Tulo,West Hararge,,0,0.0,10.657509250121299,2019.0,
541f9746-e903-4d68-ba73-51c90c42ef86,Tulo,Tulo,West Hararge,,0,0.0,12.608425750584933,2019.0,
7e3d5a65-0845-47a0-8f4a-3110a3d349ef,Tulo,Tulo,West Hararge,,0,0.0,14.57260394796958,2019.0,
3b60a20e-0d13-4efb-8b16-ece8d720b266,Tulo,Tulo,West Hararge,,0,0.0,13.031865363474246,2019.0,
e28eacc2-49de-435e-a6be-31cc401179b6,Tulo,Tulo,West Hararge,,0,0.0,13.608697007730207,2019.0,
6706e5fc-c68d-4ee2-b777-81737abd03de,Tulo,Tulo,West Hararge,,0,0.0,16.540336703380618,2019.0,
b986a6f6-48d3-4903-ad58-3971b20f8043,Tulo,Tulo,West Hararge,,0,0.0,17.20260075542681,2019.0,
960b39d9-612d-4070-bcff-0c243688ddab,Tulo,Tulo,West Hararge,,0,0.0,10.197572416709821,2019.0,
770ce38a-b825-4901-aeba-966d5a2b98d6,Tulo,Tulo,West Hararge,,0,0.0,15.766372828244789,2019.0,
6430426b-dc54-4666-9c5a-281df1ee4ae3,Tulo,Tulo,West Hararge,,0,0.0,14.57137798340935,2019.0,
6ff895d6-a512-4339-b150-8970e582c50c,Tulo,Tulo,West Hararge,,0,0.0,15.367598460902004,2019.0,
8af8625a-7c84-437e-83bd-713b7055db0b,Tulo,Tulo,West Hararge,,0,0.0,21.96618313759768,2019.0,
a94692ab-dec2-4001-8d51-6e753306c366,Tulo,Tulo,West Hararge,,0,0.0,26.34536149617611,2019.0,
28915db9-d2c9-4236-a87b-a7dd91191093,Tulo,Tulo,West Hararge,,0,0.0,21.117968129591826,2019.0,
a2eae458-2536-4965-b623-fb7983390651,Tulo,Tulo,West Hararge,,0,0.0,17.165018081406128,2019.0,
2681b765-56b7-4cda-a518-fed9c78fff23,Tulo,Tulo,West Hararge,,0,0.0,20.991952707063056,2019.0,
81ff044a-256d-475e-92ee-f40f8fe4db2f,Tulo,Tulo,West Hararge,,0,0.0,21.687071369918364,2019.0,
3c02ef0f-a090-4efe-89e6-14abb77f4daf,Tulo,Tulo,West Hararge,,0,0.0,24.580959638485908,2019.0,
05c56518-258f-4a82-8325-3b4fd45df2f7,Tulo,Tulo,West Hararge,,0,0.0,19.835256219557884,2019.0,
687a2d7b-887f-4911-a10e-362bc2812785,Tulo,Tulo,West Hararge,,0,0.0,27.41075135167151,2019.0,
5777e500-27ed-47cf-bc18-078c993da3fb,Mesela,Mesela,West Hararge,,0,0.0,148.45595191709538,2019.0,
004b3a84-6d40-40d4-9f85-ee72f2a950a1,Mesela,Mesela,West Hararge,,0,0.0,1.4911339632161087,2019.0,
6a143b0c-89e3-46d3-b548-1e79b366f8e9,Mesela,Mesela,West Hararge,,0,0.0,10.062283987999173,2019.0,
3cfc71e6-5fa2-46a5-873e-2349573c6705,Mesela,Mesela,West Hararge,,0,0.0,14.975497218490208,2019.0,
26103506-cc5a-4034-9b10-dc8b35e23e54,Mesela,Mesela,West Hararge,,0,0.0,16.173572549312016,2019.0,
9bcc1ebb-64a2-43cf-89b8-cde2746986d7,Mesela,Mesela,West Hararge,,0,0.0,15.183815768174732,2019.0,
59dd4f95-5e87-4488-91ea-f491a6e9a3fe,Mesela,Mesela,West Hararge,,0,0.0,13.820972296567112,2019.0,
0190d2fe-7157-4711-8080-2f530154cb4a,Mesela,Mesela,West Hararge,,0,0.0,41.508792796620334,2019.0,
32cbd0be-0921-4f8b-a8a3-bf90ed6a6c7b,Mesela,Mesela,West Hararge,,0,0.0,14.47194062090603,2019.0,
1d9c4ce2-03ea-4d60-96ec-0bf36ba92265,Mesela,Mesela,West Hararge,,0,0.0,15.08143998761476,2019.0,
364a0289-961b-430e-a3ee-e5a88c8abac3,Mesela,Mesela,West Hararge,,0,0.0,12.561990219737888,2019.0,
aefd3b19-edff-49ca-8875-96e81dd5b76d,Mesela,Mesela,West Hararge,,0,0.0,28.922567103112133,2019.0,
6f5c041b-1fda-4255-897f-903f02565907,Mesela,Mesela,West Hararge,,0,0.0,18.197223316566273,2019.0,
2f074885-6002-473d-8f70-1441b08193ca,Mesela,Mesela,West Hararge,,0,0.0,37.591899557526006,2019.0,
d4d0ca53-9b4e-449a-9401-409c8b9f47d6,Mesela,Mesela,West Hararge,,0,0.0,25.401968797247115,2019.0,
d987c4cb-93b2-4ea9-9924-1bb1c1c9d72b,Mesela,Mesela,West Hararge,,0,0.0,51.230771895471385,2019.0,
18f3df03-4393-402a-87a7-b0967b100c67,Mesela,Mesela,West Hararge,,0,0.0,18.647721451143877,2019.0,
79875e58-b36e-4888-aa2a-94e701a3e35e,Mesela,Mesela,West Hararge,,0,0.0,27.036604877361423,2019.0,
d0701271-60d5-434b-9d69-58188efe714b,Mesela,Mesela,West Hararge,,0,0.0,32.72107357969891,2019.0,
7decde7f-4d70-4988-a9f5-bd11350b4a70,CHIRO TOWN,CHIRO TOWN,West Hararge,,0,0.0,5.9282121571532596,2019.0,
3bfdbcef-8ca1-441c-8441-3335a8c7a335,Anchar,Anchar,West Hararge,,0,0.0,1.31080895568643,2019.0,
1422d0b0-98c4-43fa-93d7-26d53d77fcbc,Anchar,Anchar,West Hararge,,0,0.0,1.0186376952769551,2019.0,
f1b23067-d792-4d4c-8d39-cce73b66ae4c,Anchar,Anchar,West Hararge,,0,0.0,2.749063289472415,2019.0,
83a696db-f5e0-4db5-89ba-c26ae92095a4,Anchar,Anchar,West Hararge,,0,0.0,114.98495200149485,2019.0,
002e67d0-5794-4050-97df-a54f0aa7e5e3,Anchar,Anchar,West Hararge,,0,0.0,69.77457323773555,2019.0,
d5a9b60e-18a9-4ba2-a532-8e0e73abe817,Anchar,Anchar,West Hararge,,0,0.0,9.70205525181164,2019.0,
7ca13478-6742-4650-88d0-8293feb1888a,Anchar,Anchar,West Hararge,,0,0.0,19.067399949541652,2019.0,
9e5b86df-0974-4b07-835f-901b7439424a,Anchar,Anchar,West Hararge,,0,0.0,12.925830567195309,2019.0,
d2dfa59d-f89f-4562-b5c7-24316c5ec692,Anchar,Anchar,West Hararge,,0,0.0,14.747158755332668,2019.0,
1346a397-392e-4f9f-a8e4-7c52643c7892,Anchar,Anchar,West Hararge,,0,0.0,56.71717196895941,2019.0,
06bf87a2-84cc-4b42-8a3a-fa4adb142f0f,Anchar,Anchar,West Hararge,,0,0.0,28.524116181711214,2019.0,
cc3901ab-e532-4aeb-bcb8-4d3f72e0552d,Anchar,Anchar,West Hararge,,0,0.0,12.898138138880839,2019.0,
ffec6c89-a09e-4dce-8582-4ddb82a03075,Anchar,Anchar,West Hararge,,0,0.0,21.646004353863503,2019.0,
382d380b-cc70-4cdd-b86f-e56e912f974e,Anchar,Anchar,West Hararge,,0,0.0,20.912669281204227,2019.0,
a6dc4d64-8743-467b-bdde-aa22cff1f629,Anchar,Anchar,West Hararge,,0,0.0,19.82934186633771,2019.0,
301fd444-8f68-47de-bbc9-8c9e82ca48a3,Anchar,Anchar,West Hararge,,0,0.0,17.977050210897577,2019.0,
39d0aa19-f873-4220-8935-4c5c16d95b19,Anchar,Anchar,West Hararge,,0,0.0,25.461129493801586,2019.0,
e36d4f42-79ae-4009-a233-85c869476fb2,Anchar,Anchar,West Hararge,,0,0.0,48.90771342254521,2019.0,
444375cb-05cb-4747-b9fe-4f784744dbab,Anchar,Anchar,West Hararge,,0,0.0,15.058218838122006,2019.0,
9d4bd948-f2c7-4681-a1e0-e349caaa46f4,Anchar,Anchar,West Hararge,,0,0.0,15.174009181400072,2019.0,
48c842a7-7841-45b3-b4f0-d1cedcf8e495,Anchar,Anchar,West Hararge,,0,0.0,131.7813242166832,2019.0,
9db25490-98fa-4c11-830f-6cc798b2a5ad,Anchar,Anchar,West Hararge,,0,0.0,28.21168759466696,2019.0,
cdb9a5e4-6fa5-42b6-b2eb-6dfb9f52d3c6,Anchar,Anchar,West Hararge,,0,0.0,15.123415150679843,2019.0,
ae2f1b5e-ac15-4da8-b294-b8e457ace8b9,Anchar,Anchar,West Hararge,,0,0.0,13.476437565717548,2019.0,
7991ff46-b6b5-4eb7-be3d-2ddde7e30fb1,Anchar,Anchar,West Hararge,,0,0.0,65.13996541039062,2019.0,
02413bb8-0a88-4f1c-9ffc-2071aafe618b,Anchar,Anchar,West Hararge,,0,0.0,14.27785573978627,2019.0,
4f077a3b-7f99-44ee-ad7e-2b2a97eb88c6,Anchar,Anchar,West Hararge,,0,0.0,15.859564815338345,2019.0,
cae848f9-390f-4ca7-86ce-8a003ca9071b,Anchar,Anchar,West Hararge,,0,0.0,17.595788328394363,2019.0,
2c25a2cb-24d9-4414-9b84-f44a2b2fd5f5,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,3.3271397313323736,2019.0,
dac93369-1085-4ae6-9bdb-c70bf741c5a1,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,11.392575394677532,2019.0,
07dbae36-b370-42cc-9da4-4cf1f3801e2b,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,17.245263645890347,2019.0,
cb31e272-a7d0-4ebd-9ed7-8d091cf9a749,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,14.840451484198242,2019.0,
260d688c-6cd6-4f17-aca8-bece17646092,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,23.239993607777276,2019.0,
d4d93ecc-e0f8-485a-a324-401ccc15d9c3,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,20.6966121058019,2019.0,
6a83364c-a34e-4838-9efc-3c747057a647,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,11.831241933889855,2019.0,
02f5866f-d134-44dc-a6a4-718b1daffda0,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,11.264928528636357,2019.0,
cddfb959-eea5-46f1-bf87-fa7e2531aa9f,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,18.108615189522148,2019.0,
671cb925-a189-4270-bd84-f84775f8fa3a,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,26.559252956256707,2019.0,
62247923-7672-4fe9-830c-5dcbe398731f,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,18.978910263371812,2019.0,
6b997d08-48d8-4aa6-84f4-d9d39a3f6206,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,16.29196065148272,2019.0,
2f098f2a-79a0-4ca3-b70f-e5a7838c9f31,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,21.47969463790098,2019.0,
38793cb5-3ad6-456a-b4e3-1a463d947341,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,29.047006445137402,2019.0,
d29cf152-2327-443f-a443-e99849c35a6c,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,30.69527754053008,2019.0,
5965b1a2-d6a0-451e-9393-6fff558bbd1e,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,14.968970829046892,2019.0,
136cbd63-df90-4adf-8e98-5e0d6e91ffc0,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,17.231871153381572,2019.0,
7636a0b0-c147-477a-8819-dd7f3a265e09,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,21.745321453741763,2019.0,
8832df84-af2f-43a4-b532-e15f996f0fb4,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,13.348270780148253,2019.0,
466afdea-5edb-491c-80ea-9b500a61dce9,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,39.29588494872112,2019.0,
ca8eaf32-a494-453d-9bbd-daae696302ad,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,23.064273946391584,2019.0,
40fa52bc-bb7f-4eb9-99a7-0c355ca86be7,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,27.73313653837845,2019.0,
b12ece14-d4f1-4cec-92ba-7f41933f5899,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,24.69071105961037,2019.0,
417a8022-a600-4623-9617-79030c91e9fe,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,27.050137398757393,2019.0,
b6fb5f8c-0b5b-44c1-876f-da2cb4699476,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,13.195956735770595,2019.0,
c3a80310-5389-47a3-a7f2-cbaa81d07d8f,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,24.120959364347428,2019.0,
34d6eac6-4176-48ef-b68a-015a47bceab1,Guba Qoricha,Guba Qoricha,West Hararge,,0,0.0,21.39954714872709,2019.0,
